Brain network from Boas2014 image stack via Amira HxSpatialGraph
610 610 660 box dimensions in microns
32 32 32 number of tissue points in x,y,z directions
10	outer bound distance
100	max. segment length
6		maximum number of segments per node
4870	total number of segments
SegName Type StartNode EndNode Diam   Flow[nl/min]    Hd
3275 5 944 5590 4.000000 0.000000 0.400000
3276 5 5590 546 4.000000 0.000000 0.400000
3278 5 922 830 6.704654 0.000000 0.400000
3280 5 922 5595 19.401690 0.000000 0.400000
3281 5 5595 965 19.401690 0.000000 0.400000
3283 5 832 5598 8.514749 0.000000 0.400000
3284 5 5598 966 8.514749 0.000000 0.400000
3286 5 942 5601 5.852100 0.000000 0.400000
3287 5 5601 756 5.852100 0.000000 0.400000
3289 5 777 968 5.785516 0.000000 0.400000
3291 5 950 969 6.680281 0.000000 0.400000
3293 5 950 969 4.000000 0.000000 0.400000
3295 5 930 5610 5.425841 0.000000 0.400000
3296 5 5610 948 5.425841 0.000000 0.400000
3298 5 930 5613 4.878766 0.000000 0.400000
3299 5 5613 5614 4.878766 0.000000 0.400000
3300 5 5614 5615 4.878766 0.000000 0.400000
3301 5 5615 970 4.878766 0.000000 0.400000
3303 5 900 939 6.336222 0.000000 0.400000
3305 5 569 5620 6.629637 0.000000 0.400000
3306 5 5620 971 6.629637 0.000000 0.400000
3308 5 969 903 8.232779 0.000000 0.400000
3310 5 969 5625 5.625047 0.000000 0.400000
3311 5 5625 5626 5.625047 0.000000 0.400000
3312 5 5626 972 5.625047 0.000000 0.400000
3314 5 750 973 9.003721 0.000000 0.400000
3316 5 964 5631 5.623937 0.000000 0.400000
3317 5 5631 5632 5.623937 0.000000 0.400000
3318 5 5632 974 5.623937 0.000000 0.400000
3320 5 964 5635 6.894511 0.000000 0.400000
3321 5 5635 5636 6.894511 0.000000 0.400000
3322 5 5636 975 6.894511 0.000000 0.400000
3324 5 829 763 6.199897 0.000000 0.400000
3326 5 829 5641 8.039935 0.000000 0.400000
3327 5 5641 976 8.039935 0.000000 0.400000
3329 5 881 977 7.305728 0.000000 0.400000
3331 5 881 5646 12.707758 0.000000 0.400000
3332 5 5646 978 12.707758 0.000000 0.400000
3334 5 980 5649 5.680830 0.000000 0.400000
3335 5 5649 5650 5.680830 0.000000 0.400000
3336 5 5650 981 5.680830 0.000000 0.400000
3338 5 980 5653 5.888912 0.000000 0.400000
3339 5 5653 982 5.888912 0.000000 0.400000
3341 5 980 862 6.375421 0.000000 0.400000
3343 5 658 849 5.451541 0.000000 0.400000
3345 5 658 983 6.440109 0.000000 0.400000
3347 5 939 984 7.051795 0.000000 0.400000
3349 5 385 5664 5.922542 0.000000 0.400000
3350 5 5664 5665 5.922542 0.000000 0.400000
3351 5 5665 985 5.922542 0.000000 0.400000
3353 5 863 5668 5.919934 0.000000 0.400000
3354 5 5668 987 5.919934 0.000000 0.400000
3356 5 863 5671 5.850595 0.000000 0.400000
3357 5 5671 5672 5.850595 0.000000 0.400000
3358 5 5672 988 5.850595 0.000000 0.400000
3360 5 744 5675 5.921175 0.000000 0.400000
3361 5 5675 5676 5.921175 0.000000 0.400000
3362 5 5676 989 5.921175 0.000000 0.400000
3364 5 744 5679 6.454652 0.000000 0.400000
3365 5 5679 5680 6.454652 0.000000 0.400000
3366 5 5680 990 6.454652 0.000000 0.400000
3368 5 921 5683 5.288381 0.000000 0.400000
3369 5 5683 991 5.288381 0.000000 0.400000
3371 5 921 977 7.553894 0.000000 0.400000
3373 5 830 5688 5.883103 0.000000 0.400000
3374 5 5688 992 5.883103 0.000000 0.400000
3376 5 546 5691 6.826028 0.000000 0.400000
3377 5 5691 993 6.826028 0.000000 0.400000
3379 5 862 994 13.112714 0.000000 0.400000
3381 5 842 996 6.082224 0.000000 0.400000
3383 5 962 5698 6.192354 0.000000 0.400000
3384 5 5698 997 6.192354 0.000000 0.400000
3386 5 962 987 7.186727 0.000000 0.400000
3388 5 792 407 6.355103 0.000000 0.400000
3390 5 892 998 6.376380 0.000000 0.400000
3392 5 977 5707 5.265208 0.000000 0.400000
3393 5 5707 1000 5.265208 0.000000 0.400000
3395 5 453 1001 7.635837 0.000000 0.400000
3397 5 719 5712 6.414025 0.000000 0.400000
3398 5 5712 1002 6.414025 0.000000 0.400000
3400 5 821 5715 4.000000 0.000000 0.400000
3401 5 5715 5716 4.000000 0.000000 0.400000
3402 5 5716 1003 4.000000 0.000000 0.400000
3404 5 927 5719 6.793494 0.000000 0.400000
3405 5 5719 1004 6.793494 0.000000 0.400000
3407 5 927 5722 5.138989 0.000000 0.400000
3408 5 5722 5723 5.138989 0.000000 0.400000
3409 5 5723 5724 5.138989 0.000000 0.400000
3410 5 5724 1005 5.138989 0.000000 0.400000
3412 5 849 898 5.494020 0.000000 0.400000
3414 5 792 5729 5.569418 0.000000 0.400000
3415 5 5729 5730 5.569418 0.000000 0.400000
3416 5 5730 1006 5.569418 0.000000 0.400000
3418 5 915 5733 6.839047 0.000000 0.400000
3419 5 5733 1007 6.839047 0.000000 0.400000
3421 5 558 1008 5.043658 0.000000 0.400000
3423 5 877 5738 4.667982 0.000000 0.400000
3424 5 5738 1008 4.667982 0.000000 0.400000
3426 5 695 5741 5.885093 0.000000 0.400000
3427 5 5741 5742 5.885093 0.000000 0.400000
3428 5 5742 1009 5.885093 0.000000 0.400000
3430 5 695 896 6.639681 0.000000 0.400000
3432 5 925 5747 4.214293 0.000000 0.400000
3433 5 5747 1010 4.214293 0.000000 0.400000
3435 5 925 5750 4.840580 0.000000 0.400000
3436 5 5750 5751 4.840580 0.000000 0.400000
3437 5 5751 1011 4.840580 0.000000 0.400000
3439 5 995 850 5.024434 0.000000 0.400000
3441 5 996 5756 5.666342 0.000000 0.400000
3442 5 5756 1012 5.666342 0.000000 0.400000
3444 5 903 1013 15.337708 0.000000 0.400000
3446 5 933 1014 6.991234 0.000000 0.400000
3448 5 933 992 5.921413 0.000000 0.400000
3450 5 906 999 8.726645 0.000000 0.400000
3452 5 906 1015 7.184319 0.000000 0.400000
3454 5 718 1010 6.800107 0.000000 0.400000
3456 5 929 5771 6.997205 0.000000 0.400000
3457 5 5771 5772 6.997205 0.000000 0.400000
3458 5 5772 5773 6.997205 0.000000 0.400000
3459 5 5773 1016 6.997205 0.000000 0.400000
3461 5 850 5776 6.092885 0.000000 0.400000
3462 5 5776 739 6.092885 0.000000 0.400000
3464 5 407 899 6.816817 0.000000 0.400000
3466 5 915 5781 5.396952 0.000000 0.400000
3467 5 5781 5782 5.396952 0.000000 0.400000
3468 5 5782 5783 5.396952 0.000000 0.400000
3469 5 5783 5784 5.396952 0.000000 0.400000
3470 5 5784 1017 5.396952 0.000000 0.400000
3472 5 915 5787 8.682223 0.000000 0.400000
3473 5 5787 1018 8.682223 0.000000 0.400000
3475 5 999 5790 5.176780 0.000000 0.400000
3476 5 5790 5791 5.176780 0.000000 0.400000
3477 5 5791 5792 5.176780 0.000000 0.400000
3478 5 5792 984 5.176780 0.000000 0.400000
3480 5 836 5795 5.098738 0.000000 0.400000
3481 5 5795 5796 5.098738 0.000000 0.400000
3482 5 5796 1019 5.098738 0.000000 0.400000
3484 5 817 1020 8.888374 0.000000 0.400000
3486 5 1001 917 6.216103 0.000000 0.400000
3488 5 1001 5803 4.024459 0.000000 0.400000
3489 5 5803 5804 4.024459 0.000000 0.400000
3490 5 5804 5805 4.024459 0.000000 0.400000
3491 5 5805 1021 4.024459 0.000000 0.400000
3493 5 897 5808 6.274392 0.000000 0.400000
3494 5 5808 1022 6.274392 0.000000 0.400000
3496 5 897 1023 13.222201 0.000000 0.400000
3498 5 968 5813 5.605772 0.000000 0.400000
3499 5 5813 707 5.605772 0.000000 0.400000
3501 5 968 1024 4.723834 0.000000 0.400000
3503 5 1013 997 10.347860 0.000000 0.400000
3505 5 1013 1025 14.529037 0.000000 0.400000
3507 5 984 5822 6.327148 0.000000 0.400000
3508 5 5822 5823 6.327148 0.000000 0.400000
3509 5 5823 5824 6.327148 0.000000 0.400000
3510 5 5824 1026 6.327148 0.000000 0.400000
3512 5 697 1014 8.115313 0.000000 0.400000
3514 5 697 1027 9.255521 0.000000 0.400000
3516 5 836 5831 5.236856 0.000000 0.400000
3517 5 5831 1028 5.236856 0.000000 0.400000
3519 5 837 861 7.238810 0.000000 0.400000
3521 5 987 5836 6.351881 0.000000 0.400000
3522 5 5836 982 6.351881 0.000000 0.400000
3524 5 973 936 7.686238 0.000000 0.400000
3526 5 973 904 7.296450 0.000000 0.400000
3528 5 1014 1027 4.000000 0.000000 0.400000
3530 5 874 737 5.681192 0.000000 0.400000
3532 5 874 5847 8.063490 0.000000 0.400000
3533 5 5847 1029 8.063490 0.000000 0.400000
3535 5 948 1012 4.000000 0.000000 0.400000
3537 5 759 5852 6.407899 0.000000 0.400000
3538 5 5852 5853 6.407899 0.000000 0.400000
3539 5 5853 1030 6.407899 0.000000 0.400000
3541 5 1027 5856 6.413018 0.000000 0.400000
3542 5 5856 5857 6.413018 0.000000 0.400000
3543 5 5857 1031 6.413018 0.000000 0.400000
3545 5 953 1033 5.146645 0.000000 0.400000
3547 5 1023 1034 10.610386 0.000000 0.400000
3549 5 1023 1035 10.403624 0.000000 0.400000
3551 5 745 5866 6.628214 0.000000 0.400000
3552 5 5866 956 6.628214 0.000000 0.400000
3554 5 926 1036 8.850408 0.000000 0.400000
3556 5 926 1006 6.436232 0.000000 0.400000
3558 5 1032 876 4.000000 0.000000 0.400000
3560 5 1032 1033 4.000000 0.000000 0.400000
3562 5 876 5877 5.831004 0.000000 0.400000
3563 5 5877 1037 5.831004 0.000000 0.400000
3565 5 1038 785 9.115400 0.000000 0.400000
3567 5 737 5882 5.092105 0.000000 0.400000
3568 5 5882 5883 5.092105 0.000000 0.400000
3569 5 5883 1039 5.092105 0.000000 0.400000
3571 5 831 5886 4.000000 0.000000 0.400000
3572 5 5886 5887 4.000000 0.000000 0.400000
3573 5 5887 5888 4.000000 0.000000 0.400000
3574 5 5888 1040 4.000000 0.000000 0.400000
3576 5 1020 5891 7.110477 0.000000 0.400000
3577 5 5891 1042 7.110477 0.000000 0.400000
3579 5 1020 937 5.926383 0.000000 0.400000
3581 5 917 986 6.472060 0.000000 0.400000
3583 5 994 1043 5.383030 0.000000 0.400000
3585 5 827 1044 8.197778 0.000000 0.400000
3587 5 872 5902 4.000000 0.000000 0.400000
3588 5 5902 5903 4.000000 0.000000 0.400000
3589 5 5903 5904 4.000000 0.000000 0.400000
3590 5 5904 5905 4.000000 0.000000 0.400000
3591 5 5905 1045 4.000000 0.000000 0.400000
3593 5 1038 5908 4.219567 0.000000 0.400000
3594 5 5908 1046 4.219567 0.000000 0.400000
3596 5 907 1015 13.486626 0.000000 0.400000
3598 5 907 5913 7.648276 0.000000 0.400000
3599 5 5913 1047 7.648276 0.000000 0.400000
3601 5 475 5916 5.384540 0.000000 0.400000
3602 5 5916 1048 5.384540 0.000000 0.400000
3604 5 776 838 5.717960 0.000000 0.400000
3606 5 994 1049 8.264377 0.000000 0.400000
3608 5 997 5923 5.764089 0.000000 0.400000
3609 5 5923 5924 5.764089 0.000000 0.400000
3610 5 5924 5925 5.764089 0.000000 0.400000
3611 5 5925 5926 5.764089 0.000000 0.400000
3612 5 5926 5927 5.764089 0.000000 0.400000
3613 5 5927 1050 5.764089 0.000000 0.400000
3615 5 983 5930 6.120746 0.000000 0.400000
3616 5 5930 5931 6.120746 0.000000 0.400000
3617 5 5931 5932 6.120746 0.000000 0.400000
3618 5 5932 5933 6.120746 0.000000 0.400000
3619 5 5933 1051 6.120746 0.000000 0.400000
3621 5 898 1052 5.667214 0.000000 0.400000
3623 5 1033 5938 5.408126 0.000000 0.400000
3624 5 5938 1037 5.408126 0.000000 0.400000
3626 5 885 5941 4.066533 0.000000 0.400000
3627 5 5941 5942 4.066533 0.000000 0.400000
3628 5 5942 5943 4.066533 0.000000 0.400000
3629 5 5943 5944 4.066533 0.000000 0.400000
3630 5 5944 5945 4.066533 0.000000 0.400000
3631 5 5945 5946 4.066533 0.000000 0.400000
3632 5 5946 1054 4.066533 0.000000 0.400000
3634 5 992 5949 5.743027 0.000000 0.400000
3635 5 5949 5950 5.743027 0.000000 0.400000
3636 5 5950 1055 5.743027 0.000000 0.400000
3638 5 785 1056 13.535698 0.000000 0.400000
3640 5 475 893 6.860608 0.000000 0.400000
3642 5 853 979 9.221063 0.000000 0.400000
3644 5 853 986 6.112764 0.000000 0.400000
3646 5 967 923 5.798326 0.000000 0.400000
3648 5 967 555 6.219714 0.000000 0.400000
3650 5 555 5965 5.692764 0.000000 0.400000
3651 5 5965 1057 5.692764 0.000000 0.400000
3653 5 896 1058 7.285107 0.000000 0.400000
3655 5 1059 1034 6.746011 0.000000 0.400000
3657 5 1034 5972 7.756493 0.000000 0.400000
3658 5 5972 1060 7.756493 0.000000 0.400000
3660 5 994 1061 11.012473 0.000000 0.400000
3662 5 780 5977 5.723911 0.000000 0.400000
3663 5 5977 5978 5.723911 0.000000 0.400000
3664 5 5978 1062 5.723911 0.000000 0.400000
3666 5 780 972 6.755983 0.000000 0.400000
3668 5 1015 1064 11.735004 0.000000 0.400000
3670 5 960 5985 5.561260 0.000000 0.400000
3671 5 5985 5986 5.561260 0.000000 0.400000
3672 5 5986 5987 5.561260 0.000000 0.400000
3673 5 5987 1065 5.561260 0.000000 0.400000
3675 5 672 1066 6.014380 0.000000 0.400000
3677 5 1059 5992 6.642122 0.000000 0.400000
3678 5 5992 1009 6.642122 0.000000 0.400000
3680 5 1059 5995 4.750777 0.000000 0.400000
3681 5 5995 5996 4.750777 0.000000 0.400000
3682 5 5996 5997 4.750777 0.000000 0.400000
3683 5 5997 1067 4.750777 0.000000 0.400000
3685 5 1024 1049 9.156832 0.000000 0.400000
3687 5 1049 6002 5.923089 0.000000 0.400000
3688 5 6002 6003 5.923089 0.000000 0.400000
3689 5 6003 1068 5.923089 0.000000 0.400000
3691 5 1044 1069 7.933333 0.000000 0.400000
3693 5 1044 1070 7.815284 0.000000 0.400000
3695 5 1024 1071 7.299936 0.000000 0.400000
3697 5 1069 6012 8.186133 0.000000 0.400000
3698 5 6012 1025 8.186133 0.000000 0.400000
3700 5 751 1072 5.134974 0.000000 0.400000
3702 5 1010 6017 4.837770 0.000000 0.400000
3703 5 6017 1073 4.837770 0.000000 0.400000
3705 5 1074 1035 5.478013 0.000000 0.400000
3707 5 1074 6022 5.491924 0.000000 0.400000
3708 5 6022 1075 5.491924 0.000000 0.400000
3710 5 1074 6025 4.626083 0.000000 0.400000
3711 5 6025 883 4.626083 0.000000 0.400000
3713 5 1069 6028 7.399074 0.000000 0.400000
3714 5 6028 1076 7.399074 0.000000 0.400000
3716 5 904 989 7.280020 0.000000 0.400000
3718 5 945 6033 4.816970 0.000000 0.400000
3719 5 6033 6034 4.816970 0.000000 0.400000
3720 5 6034 1077 4.816970 0.000000 0.400000
3722 5 945 1078 10.088464 0.000000 0.400000
3724 5 998 6039 5.654503 0.000000 0.400000
3725 5 6039 1079 5.654503 0.000000 0.400000
3727 5 998 6042 6.153032 0.000000 0.400000
3728 5 6042 976 6.153032 0.000000 0.400000
3730 5 1008 6045 5.430357 0.000000 0.400000
3731 5 6045 1080 5.430357 0.000000 0.400000
3733 5 979 6048 8.265798 0.000000 0.400000
3734 5 6048 1081 8.265798 0.000000 0.400000
3736 5 668 6051 5.395697 0.000000 0.400000
3737 5 6051 1082 5.395697 0.000000 0.400000
3739 5 1006 6054 5.263692 0.000000 0.400000
3740 5 6054 1083 5.263692 0.000000 0.400000
3742 5 784 1084 5.466826 0.000000 0.400000
3744 5 954 1079 7.188441 0.000000 0.400000
3746 5 954 6061 5.869098 0.000000 0.400000
3747 5 6061 6062 5.869098 0.000000 0.400000
3748 5 6062 1085 5.869098 0.000000 0.400000
3750 5 736 6065 6.222575 0.000000 0.400000
3751 5 6065 1086 6.222575 0.000000 0.400000
3753 5 736 908 5.528145 0.000000 0.400000
3755 5 937 6070 6.207803 0.000000 0.400000
3756 5 6070 6071 6.207803 0.000000 0.400000
3757 5 6071 6072 6.207803 0.000000 0.400000
3758 5 6072 1087 6.207803 0.000000 0.400000
3760 5 707 1088 6.701274 0.000000 0.400000
3762 5 1043 6077 5.738593 0.000000 0.400000
3763 5 6077 6078 5.738593 0.000000 0.400000
3764 5 6078 6079 5.738593 0.000000 0.400000
3765 5 6079 1089 5.738593 0.000000 0.400000
3767 5 1043 6082 4.528605 0.000000 0.400000
3768 5 6082 6083 4.528605 0.000000 0.400000
3769 5 6083 958 4.528605 0.000000 0.400000
3771 5 1025 1090 15.109633 0.000000 0.400000
3773 5 1091 6088 5.635977 0.000000 0.400000
3774 5 6088 6089 5.635977 0.000000 0.400000
3775 5 6089 6090 5.635977 0.000000 0.400000
3776 5 6090 1092 5.635977 0.000000 0.400000
3778 5 1091 6093 5.964304 0.000000 0.400000
3779 5 6093 6094 5.964304 0.000000 0.400000
3780 5 6094 1093 5.964304 0.000000 0.400000
3782 5 736 6097 5.669541 0.000000 0.400000
3783 5 6097 6098 5.669541 0.000000 0.400000
3784 5 6098 1048 5.669541 0.000000 0.400000
3786 5 923 6101 6.193279 0.000000 0.400000
3787 5 6101 6102 6.193279 0.000000 0.400000
3788 5 6102 1094 6.193279 0.000000 0.400000
3790 5 1066 1095 5.842177 0.000000 0.400000
3792 5 1035 1096 10.543112 0.000000 0.400000
3794 5 1091 1004 9.286395 0.000000 0.400000
3796 5 899 6111 7.008366 0.000000 0.400000
3797 5 6111 6112 7.008366 0.000000 0.400000
3798 5 6112 6113 7.008366 0.000000 0.400000
3799 5 6113 6114 7.008366 0.000000 0.400000
3800 5 6114 1098 7.008366 0.000000 0.400000
3802 5 1041 6117 5.216041 0.000000 0.400000
3803 5 6117 6118 5.216041 0.000000 0.400000
3804 5 6118 714 5.216041 0.000000 0.400000
3806 5 1041 1099 6.916779 0.000000 0.400000
3808 5 1072 1095 5.684166 0.000000 0.400000
3810 5 756 6125 6.113093 0.000000 0.400000
3811 5 6125 883 6.113093 0.000000 0.400000
3813 5 1012 6128 6.681173 0.000000 0.400000
3814 5 6128 6129 6.681173 0.000000 0.400000
3815 5 6129 6130 6.681173 0.000000 0.400000
3816 5 6130 1100 6.681173 0.000000 0.400000
3818 5 834 6133 4.885309 0.000000 0.400000
3819 5 6133 6134 4.885309 0.000000 0.400000
3820 5 6134 6135 4.885309 0.000000 0.400000
3821 5 6135 1101 4.885309 0.000000 0.400000
3823 5 834 6138 5.258726 0.000000 0.400000
3824 5 6138 6139 5.258726 0.000000 0.400000
3825 5 6139 6140 5.258726 0.000000 0.400000
3826 5 6140 1003 5.258726 0.000000 0.400000
3828 5 1007 1102 5.826084 0.000000 0.400000
3830 5 1079 6145 6.837447 0.000000 0.400000
3831 5 6145 6146 6.837447 0.000000 0.400000
3832 5 6146 6147 6.837447 0.000000 0.400000
3833 5 6147 802 6.837447 0.000000 0.400000
3835 5 882 1073 7.933315 0.000000 0.400000
3837 5 1103 6152 5.645575 0.000000 0.400000
3838 5 6152 6153 5.645575 0.000000 0.400000
3839 5 6153 1104 5.645575 0.000000 0.400000
3841 5 1078 6156 6.114183 0.000000 0.400000
3842 5 6156 1105 6.114183 0.000000 0.400000
3844 5 1078 6159 9.625410 0.000000 0.400000
3845 5 6159 1106 9.625410 0.000000 0.400000
3847 5 1036 6162 5.917064 0.000000 0.400000
3848 5 6162 1107 5.917064 0.000000 0.400000
3850 5 1036 1108 8.450261 0.000000 0.400000
3852 5 1004 6167 5.776228 0.000000 0.400000
3853 5 6167 1109 5.776228 0.000000 0.400000
3855 5 1084 1110 4.759975 0.000000 0.400000
3857 5 852 1086 10.048860 0.000000 0.400000
3859 5 1111 1112 4.801445 0.000000 0.400000
3861 5 1111 6176 4.226001 0.000000 0.400000
3862 5 6176 6177 4.226001 0.000000 0.400000
3863 5 6177 1113 4.226001 0.000000 0.400000
3865 5 1111 909 7.917922 0.000000 0.400000
3867 5 957 1062 7.332219 0.000000 0.400000
3869 5 957 6184 10.712027 0.000000 0.400000
3870 5 6184 1114 10.712027 0.000000 0.400000
3872 5 1115 6187 6.558370 0.000000 0.400000
3873 5 6187 931 6.558370 0.000000 0.400000
3875 5 890 6190 5.886802 0.000000 0.400000
3876 5 6190 1030 5.886802 0.000000 0.400000
3878 5 890 963 7.231803 0.000000 0.400000
3880 5 1070 988 6.618402 0.000000 0.400000
3882 5 1070 1116 7.573591 0.000000 0.400000
3884 5 909 1117 9.325217 0.000000 0.400000
3886 5 966 6201 7.358596 0.000000 0.400000
3887 5 6201 6202 7.358596 0.000000 0.400000
3888 5 6202 1118 7.358596 0.000000 0.400000
3890 5 966 6205 9.694289 0.000000 0.400000
3891 5 6205 1119 9.694289 0.000000 0.400000
3893 5 1073 6208 7.870394 0.000000 0.400000
3894 5 6208 1120 7.870394 0.000000 0.400000
3896 5 838 1082 6.225278 0.000000 0.400000
3898 5 1071 6213 6.014126 0.000000 0.400000
3899 5 6213 1121 6.014126 0.000000 0.400000
3901 5 1071 1122 6.661241 0.000000 0.400000
3903 5 1090 1123 9.335340 0.000000 0.400000
3905 5 1090 1124 13.743854 0.000000 0.400000
3907 5 989 1055 5.657033 0.000000 0.400000
3909 5 1102 1125 5.553320 0.000000 0.400000
3911 5 1110 6226 6.258103 0.000000 0.400000
3912 5 6226 1126 6.258103 0.000000 0.400000
3914 5 1086 6229 7.419632 0.000000 0.400000
3915 5 6229 6230 7.419632 0.000000 0.400000
3916 5 6230 1127 7.419632 0.000000 0.400000
3918 5 978 1128 9.389542 0.000000 0.400000
3920 5 978 1129 13.112807 0.000000 0.400000
3922 5 1061 1130 6.789737 0.000000 0.400000
3924 5 1061 1131 11.432321 0.000000 0.400000
3926 5 976 1132 7.731047 0.000000 0.400000
3928 5 941 6243 5.304324 0.000000 0.400000
3929 5 6243 1133 5.304324 0.000000 0.400000
3931 5 1128 1134 7.187916 0.000000 0.400000
3933 5 1128 1048 6.401477 0.000000 0.400000
3935 5 893 971 6.179031 0.000000 0.400000
3937 5 733 6252 6.323865 0.000000 0.400000
3938 5 6252 1135 6.323865 0.000000 0.400000
3940 5 961 932 6.579449 0.000000 0.400000
3942 5 952 1116 6.148472 0.000000 0.400000
3944 5 952 6259 5.994418 0.000000 0.400000
3945 5 6259 1136 5.994418 0.000000 0.400000
3947 5 914 1137 7.275044 0.000000 0.400000
3949 5 914 6264 7.636484 0.000000 0.400000
3950 5 6264 1138 7.636484 0.000000 0.400000
3952 5 1125 6267 6.201537 0.000000 0.400000
3953 5 6267 919 6.201537 0.000000 0.400000
3955 5 781 928 6.785963 0.000000 0.400000
3957 5 781 1139 8.288497 0.000000 0.400000
3959 5 861 1042 9.250637 0.000000 0.400000
3961 5 1095 1140 6.715667 0.000000 0.400000
3963 5 871 1141 6.346664 0.000000 0.400000
3965 5 982 664 7.247143 0.000000 0.400000
3967 5 1052 1003 5.565106 0.000000 0.400000
3969 5 1052 6284 4.261225 0.000000 0.400000
3970 5 6284 6285 4.261225 0.000000 0.400000
3971 5 6285 6286 4.261225 0.000000 0.400000
3972 5 6286 1142 4.261225 0.000000 0.400000
3974 5 936 1143 10.048975 0.000000 0.400000
3976 5 1112 6291 4.841852 0.000000 0.400000
3977 5 6291 1080 4.841852 0.000000 0.400000
3979 5 1022 1057 5.664237 0.000000 0.400000
3981 5 1058 1088 6.506688 0.000000 0.400000
3983 5 1058 6298 5.846666 0.000000 0.400000
3984 5 6298 6299 5.846666 0.000000 0.400000
3985 5 6299 6300 5.846666 0.000000 0.400000
3986 5 6300 1144 5.846666 0.000000 0.400000
3988 5 871 1011 4.000000 0.000000 0.400000
3990 5 1141 6305 4.811385 0.000000 0.400000
3991 5 6305 1145 4.811385 0.000000 0.400000
3993 5 1141 1011 7.404406 0.000000 0.400000
3995 5 949 6310 6.175400 0.000000 0.400000
3996 5 6310 1146 6.175400 0.000000 0.400000
3998 5 949 1100 10.012293 0.000000 0.400000
4000 5 991 6315 6.213488 0.000000 0.400000
4001 5 6315 1147 6.213488 0.000000 0.400000
4003 5 1139 1148 9.123434 0.000000 0.400000
4005 5 1139 6320 6.549201 0.000000 0.400000
4006 5 6320 1149 6.549201 0.000000 0.400000
4008 5 908 6323 5.967940 0.000000 0.400000
4009 5 6323 6324 5.967940 0.000000 0.400000
4010 5 6324 1150 5.967940 0.000000 0.400000
4012 5 1099 965 7.809118 0.000000 0.400000
4014 5 1022 6329 5.581038 0.000000 0.400000
4015 5 6329 6330 5.581038 0.000000 0.400000
4016 5 6330 6331 5.581038 0.000000 0.400000
4017 5 6331 1151 5.581038 0.000000 0.400000
4019 5 959 1063 6.124203 0.000000 0.400000
4021 5 959 1145 5.629092 0.000000 0.400000
4023 5 965 1148 8.430116 0.000000 0.400000
4025 5 1039 1152 5.686862 0.000000 0.400000
4027 5 714 6342 5.873366 0.000000 0.400000
